0,21.2,99435,2019-10-02 03:07
0,21.1,99439,2019-10-02 03:38
0,21.1,99412,2019-10-02 04:09
0,21.0,99415,2019-10-02 04:40
0,21.0,99435,2019-10-02 05:11
0,20.9,99420,2019-10-02 05:42
0,20.9,99429,2019-10-02 06:13
0,21.0,99454,2019-10-02 06:44
0,21.1,99474,2019-10-02 07:15
0,21.1,99519,2019-10-02 07:46
0,21.2,99552,2019-10-02 08:17
0,21.5,99599,2019-10-02 08:48
0,22.6,99625,2019-10-02 09:19
0,23.4,99641,2019-10-02 09:50
0,23.4,99671,2019-10-02 10:21
0,23.6,99693,2019-10-02 10:52
0,23.7,99731,2019-10-02 11:23
0,24.1,99719,2019-10-02 11:54
0,24.6,99746,2019-10-02 12:25
0,25.0,99779,2019-10-02 12:56
0,25.1,99776,2019-10-02 13:27
0,24.8,99787,2019-10-02 13:58
0,25.2,99826,2019-10-02 14:29
0,24.6,99832,2019-10-02 15:00
0,24.2,99883,2019-10-02 15:31
0,24.0,99909,2019-10-02 16:02
0,23.9,99938,2019-10-02 16:08
0,22.7,99947,2019-10-02 16:09
1,23.4,99978,2019-10-02 16:40
1,23.1,100024,2019-10-02 17:11
1,22.9,100018,2019-10-02 17:42
1,22.7,100061,2019-10-02 18:13
1,22.5,100032,2019-10-02 18:44
1,22.8,100067,2019-10-02 19:15
1,22.5,100090,2019-10-02 19:46
1,22.6,100120,2019-10-02 20:17
0,22.0,100152,2019-10-02 20:48
0,21.8,100176,2019-10-02 21:19
0,21.6,100207,2019-10-02 21:50
0,21.5,100237,2019-10-02 22:21
0,21.4,100283,2019-10-02 22:52
0,21.3,100290,2019-10-02 23:23
0,21.3,100304,2019-10-02 23:54
0,21.1,100343,2019-10-03 00:25
0,20.9,100358,2019-10-03 00:56
0,20.8,100408,2019-10-03 01:27
0,20.6,100427,2019-10-03 01:58
0,20.5,100448,2019-10-03 02:29
0,20.4,100469,2019-10-03 03:00
0,20.2,100477,2019-10-03 03:31
0,20.1,100520,2019-10-03 04:02
0,20.0,100576,2019-10-03 04:33
0,20.0,100620,2019-10-03 05:04
0,20.1,100668,2019-10-03 05:35
0,20.0,100700,2019-10-03 06:06
0,20.5,100718,2019-10-03 06:37
0,20.9,100761,2019-10-03 07:09
0,21.0,100779,2019-10-03 07:40
0,21.1,100816,2019-10-03 08:11
0,21.2,100853,2019-10-03 08:42
0,21.5,100876,2019-10-03 09:13
0,21.7,100891,2019-10-03 09:44
0,22.1,100900,2019-10-03 10:15
0,22.3,100918,2019-10-03 10:46
0,22.6,100937,2019-10-03 11:17
0,22.5,100975,2019-10-03 11:48
0,22.4,100974,2019-10-03 12:19
0,22.5,100984,2019-10-03 12:50
0,22.7,100995,2019-10-03 13:21
0,22.5,101019,2019-10-03 13:52
0,22.4,101011,2019-10-03 14:23
0,22.4,101006,2019-10-03 14:54
0,22.4,101015,2019-10-03 15:25
0,22.5,101020,2019-10-03 15:56
0,22.6,101054,2019-10-03 16:27
0,22.5,101049,2019-10-03 16:58
0,22.2,101059,2019-10-03 17:29
0,22.1,101072,2019-10-03 18:00
0,22.0,101079,2019-10-03 18:31
0,22.0,101087,2019-10-03 18:33
0,21.9,101088,2019-10-03 18:34
0,22.0,101087,2019-10-03 18:34
0,22.0,101087,2019-10-03 18:34
0,22.0,101090,2019-10-03 18:35
0,21.3,101099,2019-10-03 19:05
0,21.7,101106,2019-10-03 19:35
0,21.7,101118,2019-10-03 20:05
0,21.7,101145,2019-10-03 20:35
0,21.3,101161,2019-10-03 21:05
0,21.2,101153,2019-10-03 21:35
0,21.2,101141,2019-10-03 22:05
0,21.1,101138,2019-10-03 22:35
0,21.3,101096,2019-10-03 23:05
0,20.8,101092,2019-10-03 23:35
0,20.6,101064,2019-10-04 00:05
0,20.4,101040,2019-10-04 00:35
0,20.3,101047,2019-10-04 01:05
0,20.2,101053,2019-10-04 01:35
0,20.1,101057,2019-10-04 02:05
0,20.0,101018,2019-10-04 02:35
0,19.8,101014,2019-10-04 03:05
0,19.9,101002,2019-10-04 03:35
0,19.8,100982,2019-10-04 04:05
0,19.8,100972,2019-10-04 04:35
0,19.8,100972,2019-10-04 05:05
0,19.7,100965,2019-10-04 05:35
0,20.1,100942,2019-10-04 06:05
1,20.6,100931,2019-10-04 06:35
0,20.7,100930,2019-10-04 07:06
0,20.7,100929,2019-10-04 07:36
0,20.7,100947,2019-10-04 08:06
0,20.8,100948,2019-10-04 08:36
0,20.9,100942,2019-10-04 09:06
0,21.0,100953,2019-10-04 09:36
0,21.2,100924,2019-10-04 10:06
0,21.2,100918,2019-10-04 10:36
0,21.7,100888,2019-10-04 11:06
0,22.4,100846,2019-10-04 11:36
0,22.5,100848,2019-10-04 12:06
0,22.6,100823,2019-10-04 12:36
0,23.1,100817,2019-10-04 13:06
0,22.9,100815,2019-10-04 13:36
0,22.8,100797,2019-10-04 14:06
0,22.8,100813,2019-10-04 14:36
0,22.6,100819,2019-10-04 15:06
0,22.4,100826,2019-10-04 15:36
0,22.5,100844,2019-10-04 16:06
0,22.3,100849,2019-10-04 16:36
0,21.9,100851,2019-10-04 17:06
0,21.6,100878,2019-10-04 17:36
0,21.4,100903,2019-10-04 18:06
0,21.3,100928,2019-10-04 18:36
0,21.1,100945,2019-10-04 19:06
0,21.0,100947,2019-10-04 19:36
0,20.9,100959,2019-10-04 20:06
0,20.9,100965,2019-10-04 20:36
0,20.9,100981,2019-10-04 21:06
0,20.9,100987,2019-10-04 21:36
0,20.8,101019,2019-10-04 22:06
0,20.7,101042,2019-10-04 22:36
0,20.6,101055,2019-10-04 23:06
0,20.6,101042,2019-10-04 23:36
0,20.6,101053,2019-10-05 00:07
0,20.4,101083,2019-10-05 00:37
0,20.5,101092,2019-10-05 01:07
0,20.6,101132,2019-10-05 01:37
0,20.5,101135,2019-10-05 02:07
0,20.5,101150,2019-10-05 02:37
0,20.5,101186,2019-10-05 03:07
0,20.5,101191,2019-10-05 03:37
0,20.4,101192,2019-10-05 04:07
0,20.4,101216,2019-10-05 04:37
0,20.4,101248,2019-10-05 05:07
0,20.4,101254,2019-10-05 05:37
0,20.5,101275,2019-10-05 06:07
0,20.4,101313,2019-10-05 06:37
0,20.5,101352,2019-10-05 07:07
0,20.7,101401,2019-10-05 07:37
0,20.9,101432,2019-10-05 08:07
0,21.0,101484,2019-10-05 08:37
0,21.0,101514,2019-10-05 09:07
0,21.3,101545,2019-10-05 09:37
0,21.8,101574,2019-10-05 10:07
0,22.3,101592,2019-10-05 10:37
0,23.3,101587,2019-10-05 11:07
0,24.7,101590,2019-10-05 11:37
0,26.2,101614,2019-10-05 12:07
0,25.2,101629,2019-10-05 12:37
0,26.1,101640,2019-10-05 13:07
0,26.3,101660,2019-10-05 13:37
0,26.2,101707,2019-10-05 14:07
0,24.9,101742,2019-10-05 14:37
0,24.4,101750,2019-10-05 15:07
0,24.1,101783,2019-10-05 15:37
0,24.1,101786,2019-10-05 16:07
0,24.0,101830,2019-10-05 16:37
0,23.7,101854,2019-10-05 17:07
0,23.1,101887,2019-10-05 17:38
0,22.6,101920,2019-10-05 18:08
0,22.3,101953,2019-10-05 18:38
0,22.1,101966,2019-10-05 19:08
0,21.7,102006,2019-10-05 19:38
0,21.6,102027,2019-10-05 20:08
0,21.4,102061,2019-10-05 20:38
0,21.4,102065,2019-10-05 21:08
0,21.2,102063,2019-10-05 21:38
0,21.2,102086,2019-10-05 22:08
0,20.3,102089,2019-10-05 22:38
0,20.0,102110,2019-10-05 23:08
0,19.7,102098,2019-10-05 23:38
0,19.4,102121,2019-10-06 00:08
0,19.3,102116,2019-10-06 00:38
0,19.1,102112,2019-10-06 01:08
0,18.9,102096,2019-10-06 01:38
0,18.8,102105,2019-10-06 02:08
0,18.7,102095,2019-10-06 02:38
0,18.6,102101,2019-10-06 03:08
0,18.5,102099,2019-10-06 03:38
0,18.4,102103,2019-10-06 04:08
0,18.3,102068,2019-10-06 04:38
0,18.2,102066,2019-10-06 05:08
0,18.1,102063,2019-10-06 05:38
1,18.0,102061,2019-10-06 06:08
0,18.1,102079,2019-10-06 06:38
0,18.7,102051,2019-10-06 07:08
0,19.1,102039,2019-10-06 07:38
0,19.4,102056,2019-10-06 08:08
0,19.8,102051,2019-10-06 08:38
0,22.6,102052,2019-10-06 09:08
0,25.2,102042,2019-10-06 09:38
0,26.3,102030,2019-10-06 10:08
0,26.9,102022,2019-10-06 10:38
0,27.3,102011,2019-10-06 11:09
0,27.7,101979,2019-10-06 11:39
0,26.3,101973,2019-10-06 12:09
0,27.5,101945,2019-10-06 12:39
0,25.2,101954,2019-10-06 13:09
0,25.7,101903,2019-10-06 13:39
0,25.8,101888,2019-10-06 14:09
0,25.6,101864,2019-10-06 14:39
0,24.8,101856,2019-10-06 15:09
0,24.4,101834,2019-10-06 15:39
0,23.9,101808,2019-10-06 16:09
0,23.7,101829,2019-10-06 16:39
0,23.2,101839,2019-10-06 17:09
0,22.8,101842,2019-10-06 17:39
0,22.5,101857,2019-10-06 18:09
0,22.3,101856,2019-10-06 18:39
0,22.1,101864,2019-10-06 19:09
0,22.0,101838,2019-10-06 19:39
0,21.5,101856,2019-10-06 20:09
0,21.3,101857,2019-10-06 20:39
0,21.2,101856,2019-10-06 21:09
0,20.3,101857,2019-10-06 21:39
0,19.9,101874,2019-10-06 22:09
0,19.6,101838,2019-10-06 22:39
0,19.6,101834,2019-10-06 23:09
0,19.5,101840,2019-10-06 23:39
0,19.4,101826,2019-10-07 00:09
0,19.5,101836,2019-10-07 00:39
0,19.4,101829,2019-10-07 01:09
0,18.4,101837,2019-10-07 01:39
0,17.9,101835,2019-10-07 02:09
0,17.6,101835,2019-10-07 02:39
0,17.4,101834,2019-10-07 03:09
0,17.1,101842,2019-10-07 03:39
0,17.0,101822,2019-10-07 04:09
1,16.8,101821,2019-10-07 04:39
0,16.7,101815,2019-10-07 05:10
0,16.5,101814,2019-10-07 05:40
0,18.0,101753,2019-10-07 06:10
0,18.2,101789,2019-10-07 06:40
0,19.3,101777,2019-10-07 07:10
0,19.5,101808,2019-10-07 07:40
0,19.6,101797,2019-10-07 08:10
0,19.9,101793,2019-10-07 08:40
0,23.9,101764,2019-10-07 09:10
0,25.2,101774,2019-10-07 09:40
0,26.2,101776,2019-10-07 10:10
0,26.9,101756,2019-10-07 10:40
0,27.7,101759,2019-10-07 11:10
0,27.9,101677,2019-10-07 11:40
0,28.3,101629,2019-10-07 12:10
0,28.2,101612,2019-10-07 12:40
0,28.0,101560,2019-10-07 13:10
0,27.6,101548,2019-10-07 13:40
0,27.1,101513,2019-10-07 14:10
0,26.7,101542,2019-10-07 14:40
0,26.2,101550,2019-10-07 15:10
0,25.8,101532,2019-10-07 15:40
0,25.3,101538,2019-10-07 16:10
0,24.5,101538,2019-10-07 16:40
0,23.8,101507,2019-10-07 17:10
0,23.1,101487,2019-10-07 17:40
0,22.7,101424,2019-10-07 18:10
0,22.3,101439,2019-10-07 18:40
0,22.0,101425,2019-10-07 19:10
0,21.5,101416,2019-10-07 19:40
0,21.5,101397,2019-10-07 20:10
0,21.5,101380,2019-10-07 20:40
0,21.3,101340,2019-10-07 21:10
0,21.1,101301,2019-10-07 21:40
0,20.9,101240,2019-10-07 22:08
0,20.9,101249,2019-10-07 22:08
0,20.9,101237,2019-10-07 22:12
0,20.8,101178,2019-10-07 22:42
0,20.7,101116,2019-10-07 23:12
0,20.7,101063,2019-10-07 23:42
0,20.8,101060,2019-10-08 00:12
0,20.7,101001,2019-10-08 00:42
0,20.7,100944,2019-10-08 01:12
0,20.6,100885,2019-10-08 01:42
0,20.6,100830,2019-10-08 02:12
0,20.6,100746,2019-10-08 02:42
0,20.5,100715,2019-10-08 03:12
0,20.5,100711,2019-10-08 03:42
0,20.5,100619,2019-10-08 04:12
0,20.5,100542,2019-10-08 04:43
0,20.5,100433,2019-10-08 05:13
0,20.5,100361,2019-10-08 05:43
1,20.5,100294,2019-10-08 06:13
1,20.9,100275,2019-10-08 06:43
1,21.5,100240,2019-10-08 06:52
1,21.5,100234,2019-10-08 06:58
1,21.5,100216,2019-10-08 07:01
1,21.5,100127,2019-10-08 07:31
1,21.5,100086,2019-10-08 08:01
1,21.7,99987,2019-10-08 08:31
1,21.7,99911,2019-10-08 09:01
1,21.8,99854,2019-10-08 09:31
1,21.8,99783,2019-10-08 10:01
1,21.8,99724,2019-10-08 10:31
1,21.8,99670,2019-10-08 11:01
1,21.8,99622,2019-10-08 11:31
1,21.8,99555,2019-10-08 12:01
1,21.8,99513,2019-10-08 12:31
1,21.8,99475,2019-10-08 13:01
1,22.2,99479,2019-10-08 13:31
0,23.6,99454,2019-10-08 14:01
0,24.0,99494,2019-10-08 14:31
0,23.9,99521,2019-10-08 15:01
0,24.3,99515,2019-10-08 15:31
0,24.2,99512,2019-10-08 16:01
0,23.8,99545,2019-10-08 16:44
0,23.5,99534,2019-10-08 17:14
0,23.3,99563,2019-10-08 17:44
0,23.2,99586,2019-10-08 18:14
0,23.1,99602,2019-10-08 18:43
0,22.8,99600,2019-10-08 19:14
0,22.6,99600,2019-10-08 19:44
0,22.6,99619,2019-10-08 20:14
0,22.6,99635,2019-10-08 20:44
0,22.2,99638,2019-10-08 21:14
0,22.0,99629,2019-10-08 21:45
0,21.9,99622,2019-10-08 22:15
0,21.8,99601,2019-10-08 22:45
0,21.7,99622,2019-10-08 23:15
0,21.6,99623,2019-10-08 23:45
0,21.5,99644,2019-10-09 00:15
0,21.5,99651,2019-10-09 00:45
0,21.4,99651,2019-10-09 01:15
0,21.4,99635,2019-10-09 01:45
0,21.3,99640,2019-10-09 02:15
0,21.3,99628,2019-10-09 02:45
0,21.2,99622,2019-10-09 03:15
0,21.2,99643,2019-10-09 03:45
0,21.2,99605,2019-10-09 04:15
0,21.3,99628,2019-10-09 04:45
0,21.2,99630,2019-10-09 05:15
0,21.2,99692,2019-10-09 05:45
0,21.8,99715,2019-10-09 06:15
0,21.9,99771,2019-10-09 06:45
0,21.9,99800,2019-10-09 07:15
0,22.1,99803,2019-10-09 07:45
0,22.3,99823,2019-10-09 08:15
0,22.9,99840,2019-10-09 08:45
0,23.8,99859,2019-10-09 09:15
0,24.4,99868,2019-10-09 09:45
0,24.3,99892,2019-10-09 10:15
0,24.7,99901,2019-10-09 10:45
0,26.8,99854,2019-10-09 11:15
0,27.3,99849,2019-10-09 11:45
0,27.2,99851,2019-10-09 12:15
0,26.8,99867,2019-10-09 12:45
0,26.7,99864,2019-10-09 13:15
0,25.7,99887,2019-10-09 13:45
0,25.0,99869,2019-10-09 14:16
1,24.4,99880,2019-10-09 14:46
1,24.2,99883,2019-10-09 15:16
1,23.8,99892,2019-10-09 15:46
1,23.5,99894,2019-10-09 16:16
1,23.3,99882,2019-10-09 16:46
1,23.1,99859,2019-10-09 17:16
1,23.0,99852,2019-10-09 17:46
1,22.9,99855,2019-10-09 18:16
0,22.8,99834,2019-10-09 18:46
0,22.8,99824,2019-10-09 19:16
0,22.7,99817,2019-10-09 19:46
0,22.7,99784,2019-10-09 20:16
0,22.7,99766,2019-10-09 20:46
0,22.7,99759,2019-10-09 21:16
0,22.6,99736,2019-10-09 21:46
1,22.6,99713,2019-10-09 22:16
1,22.5,99683,2019-10-09 22:46
1,22.3,99694,2019-10-09 23:16
1,22.2,99662,2019-10-09 23:46
1,22.0,99654,2019-10-10 00:16
1,22.0,99664,2019-10-10 00:46
1,21.9,99663,2019-10-10 01:16
1,21.9,99646,2019-10-10 01:46
1,21.9,99648,2019-10-10 02:16
1,21.8,99637,2019-10-10 02:46
1,21.8,99637,2019-10-10 03:16
1,21.7,99638,2019-10-10 03:46
1,21.7,99647,2019-10-10 04:16
1,21.6,99682,2019-10-10 04:46
1,21.6,99684,2019-10-10 05:16
1,21.6,99716,2019-10-10 05:46
1,22.2,99739,2019-10-10 06:17
1,21.9,99782,2019-10-10 06:47
1,21.9,99802,2019-10-10 07:17
1,22.0,99820,2019-10-10 07:47
1,22.2,99855,2019-10-10 08:17
1,22.8,99877,2019-10-10 08:47
1,22.7,99894,2019-10-10 09:17
1,22.7,99932,2019-10-10 09:47
1,23.1,99954,2019-10-10 10:17
